system,dad_seed,history_id,xi1,y1,xi2_star,xi2_DAD,agree,J_star,J_DAD,regret
ieee9,505,53,12,4.315085539037225,0,36,0,0.96,0.96,0.0
ieee9,505,54,12,5.053334239450488,0,36,0,0.96,0.96,0.0
ieee9,505,55,12,11.570742047428109,0,36,0,1.2,1.2,0.0
ieee9,505,56,12,5.926411685482768,0,36,0,0.96,0.96,0.0
ieee9,505,57,12,3.4830809259566884,0,36,0,0.96,0.96,0.0
ieee9,505,58,12,7.701486762578812,0,36,0,0.96,0.96,0.0
ieee9,505,59,12,3.740372795289368,0,36,0,0.96,0.96,0.0
ieee9,505,60,12,5.853610851310199,0,36,0,0.96,0.96,0.0
ieee9,505,61,12,3.8267279990960414,0,36,0,0.96,0.96,0.0
ieee9,505,62,12,5.4671829255002695,0,36,0,0.96,0.96,0.0
ieee9,505,63,12,4.608623212397987,0,36,0,0.96,0.96,0.0
ieee9,505,64,12,4.290658613855797,0,36,0,0.96,0.96,0.0
ieee9,505,65,12,6.555150461683656,41,36,0,0.9883333333333333,0.990138888888889,0.0018055555555557268
ieee9,505,66,12,5.177090656952568,0,36,0,0.96,0.96,0.0
ieee9,505,67,12,7.013297628561538,0,36,0,0.96,0.96,0.0
ieee9,505,68,12,8.725160043955132,0,36,0,0.9973611111111111,1.000902777777778,0.003541666666666776
ieee9,505,69,12,9.71402292409185,46,36,0,1.18,1.1700000000000002,-0.009999999999999787
ieee9,505,70,12,6.856079075598859,0,36,0,0.9613888888888887,0.96,-0.001388888888888773
ieee9,505,71,12,4.383061045291984,0,36,0,0.96,0.96,0.0
ieee9,505,72,12,4.866599079477054,0,36,0,0.96,0.96,0.0
ieee9,505,73,12,6.365436301845594,3,36,0,0.96125,0.9605555555555556,-0.000694444444444442
ieee9,505,74,12,5.9825057726247985,0,36,0,0.96,0.96,0.0
ieee9,505,75,12,5.0950124704842406,0,36,0,0.96,0.96,0.0
ieee9,505,76,12,6.652413626176659,27,36,0,0.9902777777777777,0.9833333333333334,-0.006944444444444309
ieee9,505,77,12,4.4418694765974305,0,36,0,0.96,0.96,0.0
ieee9,505,78,12,4.918297494602009,0,36,0,0.96,0.96,0.0
ieee9,505,79,12,11.428625431645061,0,36,0,1.2,1.2,0.0
ieee9,505,80,12,5.785690757612466,0,36,0,0.96,0.96,0.0
ieee9,505,81,12,3.4987428400001175,0,36,0,0.96,0.96,0.0
ieee9,505,82,12,7.764068998474882,0,36,0,0.96,0.96,0.0
ieee9,505,83,12,3.617049726542577,0,36,0,0.96,0.96,0.0
ieee9,505,84,12,5.672642889581499,0,36,0,0.96,0.96,0.0
ieee9,505,85,12,4.001200310549272,0,36,0,0.96,0.96,0.0
ieee9,505,86,12,5.470770177929668,0,36,0,0.96,0.96,0.0
ieee9,505,87,12,4.409495135574371,0,36,0,0.96,0.96,0.0
ieee9,505,88,12,4.324761942386242,0,36,0,0.96,0.96,0.0
ieee9,505,89,12,6.7322582532896345,18,36,0,0.9700000000000001,0.9700000000000001,0.0
ieee9,505,90,12,5.302398164370801,0,36,0,0.96,0.96,0.0
ieee9,505,91,12,7.000911848222458,0,36,0,0.96,0.96,0.0
ieee9,505,92,12,8.699522999717455,25,36,0,1.0070138888888889,1.0038888888888888,-0.0031250000000000444
ieee9,505,93,12,9.672104096126313,18,36,0,1.1500000000000001,1.175,0.02499999999999991
ieee9,505,94,12,7.029240854802341,0,36,0,0.96,0.96,0.0
ieee9,505,95,12,4.593819872054023,0,36,0,0.96,0.96,0.0
ieee9,505,96,12,4.718786075054769,0,36,0,0.96,0.96,0.0
ieee9,505,97,12,6.546558902285678,45,36,0,0.9866666666666667,0.9899999999999999,0.0033333333333331883
ieee9,505,98,12,6.145858479799101,0,36,0,0.96,0.96,0.0
ieee9,505,99,12,5.001376090439377,0,36,0,0.96,0.96,0.0
ieee9,505,0,13,2.560513116582475,23,47,0,0.974513888888889,0.965,-0.009513888888889044
ieee9,505,1,13,1.5748986950912414,3,47,0,0.96,0.9609027777777778,0.0009027777777778079
ieee9,505,2,13,2.0174445609120375,12,47,0,0.9856944444444444,0.9688888888888889,-0.016805555555555518
ieee9,505,3,13,2.1310938418652783,48,47,0,0.9684722222222222,0.9810416666666667,0.012569444444444522
ieee9,505,4,13,3.1214201309369094,0,47,0,0.96,0.96,0.0
ieee9,505,5,13,1.9041216603348305,8,47,0,0.9615972222222222,0.9634722222222223,0.001875000000000071
ieee9,505,6,13,2.4514889608480708,27,47,0,0.9933333333333333,1.0031944444444445,0.00986111111111121
ieee9,505,7,13,3.662485863352839,0,47,0,0.96,0.96,0.0
ieee9,505,8,13,1.7442931283113112,53,47,0,0.9660416666666668,0.9649999999999999,-0.0010416666666669405
ieee9,505,9,13,1.9281517555137306,3,47,0,0.9700000000000001,0.9669444444444443,-0.003055555555555811
ieee9,505,10,13,1.7037637251135975,3,47,0,0.96,0.9613888888888887,0.001388888888888773
ieee9,505,11,13,1.3256417123640174,0,47,0,0.96,0.96,0.0
ieee9,505,12,13,1.8580192951561805,38,47,0,0.9649305555555555,0.9635416666666666,-0.001388888888888884
ieee9,505,13,13,1.8924962410607833,39,47,0,0.965,0.9631250000000001,-0.001874999999999849
ieee9,505,14,13,2.233186160490764,2,47,0,0.9668055555555556,0.9620138888888888,-0.0047916666666667496
ieee9,505,15,13,1.5717783810988588,6,47,0,0.96,0.9606944444444444,0.000694444444444442
ieee9,505,16,13,1.5852356379908539,7,47,0,0.96,0.9602083333333332,0.00020833333333325488
ieee9,505,17,13,2.2039882748757322,28,47,0,0.9651388888888889,0.9759027777777778,0.010763888888888906
ieee9,505,18,13,2.13816786044058,10,47,0,0.9745833333333334,0.9734722222222221,-0.0011111111111112848
ieee9,505,19,13,2.040977401697537,37,47,0,0.9814583333333333,0.9683333333333333,-0.013125000000000053
ieee9,505,20,13,2.636717450702726,2,47,0,0.96,0.96,0.0
ieee9,505,21,13,2.2671792662498835,2,47,0,0.9722222222222222,0.9756944444444443,0.003472222222222099
ieee9,505,22,13,1.981831756207371,37,47,0,0.9689583333333333,0.9702083333333333,0.0012500000000000844
ieee9,505,23,13,2.207614403005238,19,47,0,0.98,0.9706250000000001,-0.009374999999999911
ieee9,505,24,13,2.3840755300695413,28,47,0,0.9828472222222221,0.9870138888888889,0.004166666666666763
ieee9,505,25,13,1.7309238410160255,3,47,0,0.9656249999999998,0.9620833333333333,-0.003541666666666554
ieee9,505,26,13,2.1693650079184503,38,47,0,0.9697222222222223,0.9723611111111111,0.0026388888888888573
ieee9,505,27,13,2.110014870366305,18,47,0,0.9704166666666666,0.9784027777777777,0.007986111111111138
ieee9,505,28,13,2.980379481050658,0,47,0,0.96,0.96,0.0
ieee9,505,29,13,1.8012367835406833,48,47,0,0.9715277777777778,0.9669444444444443,-0.004583333333333495
ieee9,505,30,13,2.439621140426056,43,47,0,1.0019444444444445,1.0027083333333333,0.0007638888888887863
ieee9,505,31,13,3.773011663991996,0,47,0,0.96,0.96,0.0
ieee9,505,32,13,1.7413107762674347,44,47,0,0.964375,0.9636111111111111,-0.0007638888888888973
ieee9,505,33,13,1.8301059419320762,12,47,0,0.9690972222222222,0.96375,-0.00534722222222217
ieee9,505,34,13,1.7292782647030618,21,47,0,0.9649999999999999,0.9654166666666666,0.0004166666666667318
ieee9,505,35,13,1.614759773939876,3,47,0,0.9633333333333333,0.96125,-0.002083333333333215
ieee9,505,36,13,1.9049518942081964,30,47,0,0.9716666666666667,0.966388888888889,-0.005277777777777715
ieee9,505,37,13,1.897769728440971,21,47,0,0.9652083333333333,0.9679166666666665,0.0027083333333332016
ieee9,505,38,13,2.2397344756818227,46,47,0,0.9744444444444443,0.9834027777777777,0.008958333333333401
ieee9,505,39,13,1.580045753872453,6,47,0,0.96,0.9609027777777778,0.0009027777777778079
ieee9,505,40,13,1.5922872792780705,7,47,0,0.96,0.9609027777777778,0.0009027777777778079
ieee9,505,41,13,2.279125820034395,24,47,0,0.977013888888889,0.9812499999999998,0.004236111111110885
ieee9,505,42,13,1.9380766546877122,21,47,0,0.96,0.9693055555555556,0.009305555555555678
ieee9,505,43,13,1.992065161726402,30,47,0,0.96,0.9720833333333333,0.012083333333333335
ieee9,505,44,13,2.6883159963812018,0,47,0,0.96,0.96,0.0
ieee9,505,45,13,2.3447980340749237,39,47,0,0.9835416666666666,0.9860416666666666,0.0024999999999999467
ieee9,505,46,13,1.870454664582533,30,47,0,0.96,0.9647916666666667,0.0047916666666667496
ieee9,505,47,13,2.4421937916387324,45,47,0,0.9959722222222221,1.0013194444444444,0.005347222222222281
ieee9,505,48,13,2.5006933795257846,39,47,0,0.9929166666666666,0.9905555555555555,-0.002361111111111036
ieee9,505,49,13,1.569514182579815,1,47,0,0.9607638888888888,0.9605555555555556,-0.00020833333333314386
ieee9,505,50,13,2.156013730722565,42,47,0,0.9750694444444444,0.9680555555555554,-0.007013888888888986
ieee9,505,51,13,2.2526151948830853,37,47,0,0.9667361111111111,0.968611111111111,0.001874999999999849
ieee9,505,52,13,3.0954196500627207,0,47,0,0.96,0.96,0.0
ieee9,505,53,13,1.7387634515483066,21,47,0,0.9648611111111111,0.9665277777777778,0.0016666666666667052
ieee9,505,54,13,2.482926427845325,28,47,0,0.9874999999999999,0.9868749999999998,-0.0006250000000000977
ieee9,505,55,13,3.67260048583911,0,47,0,0.96,0.96,0.0
ieee9,505,56,13,1.7756591426974253,39,47,0,0.96375,0.96375,0.0
ieee9,505,57,13,1.7635687370166422,39,47,0,0.9615277777777779,0.9653472222222222,0.0038194444444443754
ieee9,505,58,13,1.6307116627740565,47,47,1,0.9611805555555555,0.9611805555555555,0.0
ieee9,505,59,13,1.7224236934757378,48,47,0,0.9666666666666667,0.9654861111111112,-0.001180555555555518
ieee9,505,60,13,1.8555215171641173,48,47,0,0.9624305555555556,0.962361111111111,-6.944444444456632e-05
ieee9,505,61,13,1.8940133509901256,3,47,0,0.9632638888888888,0.967013888888889,0.003750000000000142
ieee9,505,62,13,2.1223579213207007,9,47,0,0.9775,0.9710416666666667,-0.006458333333333344
ieee9,505,63,13,1.5836152297837782,3,47,0,0.96,0.96125,0.0012500000000000844
ieee9,505,64,13,1.6173726465995804,7,47,0,0.96,0.9608333333333333,0.0008333333333333526
ieee9,505,65,13,2.146744171431407,9,47,0,0.9680555555555556,0.9713194444444445,0.003263888888888955
ieee9,505,66,13,2.147200657051479,11,47,0,0.9685416666666665,0.9700000000000001,0.0014583333333335613
ieee9,505,67,13,2.077733337041766,21,47,0,0.9770833333333333,0.9789583333333334,0.001875000000000071
ieee9,505,68,13,2.640994791146259,2,47,0,0.96,0.96,0.0
ieee9,505,69,13,2.1448396870219146,24,47,0,0.9727777777777779,0.9729861111111111,0.00020833333333325488
ieee9,505,70,13,1.7482286807985996,39,47,0,0.9666666666666667,0.965,-0.0016666666666667052
ieee9,505,71,13,2.2126776400294226,29,47,0,0.9664583333333333,0.9684722222222223,0.0020138888888889817
ieee9,505,72,13,2.466067569083949,36,47,0,0.9935416666666667,0.974513888888889,-0.019027777777777644
ieee9,505,73,13,1.581558136917764,3,47,0,0.9649999999999999,0.9601388888888889,-0.004861111111110983
ieee9,505,74,13,2.0939913864348645,8,47,0,0.9840277777777778,0.9755555555555556,-0.008472222222222214
ieee9,505,75,13,2.178382001534972,3,47,0,0.9743055555555555,0.9734027777777777,-0.0009027777777778079
ieee9,505,76,13,3.148855160774914,0,47,0,0.96,0.96,0.0
ieee9,505,77,13,1.828368930797111,39,47,0,0.9674999999999999,0.9629166666666666,-0.004583333333333273
ieee9,505,78,13,2.5409804207139164,18,47,0,0.9817361111111111,0.9712500000000001,-0.010486111111111085
ieee9,505,79,13,3.673913709047431,0,47,0,0.96,0.96,0.0
ieee9,505,80,13,1.905785434180777,9,47,0,0.9668055555555556,0.9651388888888889,-0.0016666666666667052
ieee9,505,81,13,1.9620034280161598,26,47,0,0.965,0.968125,0.0031250000000000444
ieee9,505,82,13,1.6758326662857814,3,47,0,0.9616666666666666,0.9646527777777778,0.002986111111111245
ieee9,505,83,13,1.6306362407790471,3,47,0,0.96,0.9610416666666666,0.0010416666666666075
ieee9,505,84,13,1.8224784818282145,12,47,0,0.9633333333333333,0.9655555555555555,0.0022222222222222365
ieee9,505,85,13,1.8455994022186726,30,47,0,0.96,0.9616666666666666,0.0016666666666665941
ieee9,505,86,13,2.188958285879028,28,47,0,0.9698611111111112,0.9770138888888887,0.007152777777777564
ieee9,505,87,13,1.4405020207741215,0,47,0,0.96,0.96,0.0
ieee9,505,88,13,1.6445040651489478,8,47,0,0.9622222222222222,0.9616666666666666,-0.0005555555555556424
ieee9,505,89,13,2.014407920387397,44,47,0,0.98,0.9725694444444444,-0.007430555555555607
ieee9,505,90,13,2.051593280015954,44,47,0,0.985,0.9707638888888889,-0.014236111111111116
ieee9,505,91,13,2.1158397508602445,17,47,0,0.966388888888889,0.9690277777777778,0.0026388888888888573
ieee9,505,92,13,2.778849825586429,0,47,0,0.96,0.96,0.0
ieee9,505,93,13,2.1887389113841436,1,47,0,0.9670138888888888,0.9740277777777777,0.007013888888888875
ieee9,505,94,13,1.9397395105996917,26,47,0,0.965,0.9683333333333334,0.0033333333333334103
ieee9,505,95,13,2.2425708800319764,2,47,0,0.9679166666666665,0.9673611111111109,-0.0005555555555556424
ieee9,505,96,13,2.4044269735992994,39,47,0,0.9977777777777778,0.9977777777777778,0.0
ieee9,505,97,13,1.6065841210653413,7,47,0,0.96,0.9611805555555555,0.001180555555555518
ieee9,505,98,13,1.9584408092293673,12,47,0,0.965,0.9675694444444444,0.002569444444444402
ieee9,505,99,13,2.272356602471789,12,47,0,0.9806944444444445,0.9745833333333334,-0.006111111111111178
ieee9,505,0,14,0.4745687406134468,0,47,0,0.96,0.96,0.0
ieee9,505,1,14,0.7188875336504674,35,47,0,0.9870833333333332,0.9905555555555555,0.003472222222222321
ieee9,505,2,14,0.8834776453378286,27,47,0,0.9855555555555554,0.9865277777777778,0.0009722222222223742
ieee9,505,3,14,0.5849050079892685,4,47,0,0.96,0.9609722222222222,0.0009722222222222632
ieee9,505,4,14,1.0584235813449323,0,47,0,0.96,0.9601388888888889,0.0001388888888889106
ieee9,505,5,14,0.5185790705945897,0,47,0,0.96,0.96,0.0
ieee9,505,6,14,0.6811657065099828,28,47,0,0.968125,0.9693055555555555,0.001180555555555518
ieee9,505,7,14,1.5401936585945504,0,47,0,0.96,0.96,0.0
ieee9,505,8,14,0.6524569929744637,46,47,0,0.9665972222222221,0.9681944444444444,0.0015972222222222499
ieee9,505,9,14,0.4013159289911183,0,47,0,0.96,0.96,0.0
ieee9,505,10,14,0.49781153364527764,0,47,0,0.96,0.96,0.0
ieee9,505,11,14,0.6342649270049815,3,47,0,0.9676388888888887,0.9648611111111111,-0.002777777777777657
ieee9,505,12,14,0.6915617000716225,44,47,0,0.9755555555555556,0.9758333333333334,0.0002777777777778212
ieee9,505,13,14,0.5866928234590458,4,47,0,0.96,0.9613194444444444,0.0013194444444444287
ieee9,505,14,14,0.6163979746514325,4,47,0,0.96,0.96375,0.003750000000000031
ieee9,505,15,14,0.4973012210431655,0,47,0,0.96,0.96,0.0
ieee9,505,16,14,0.6544388057516884,9,47,0,0.966736111111111,0.9656249999999998,-0.0011111111111111738
ieee9,505,17,14,0.8899793185195379,9,47,0,0.9934027777777779,0.9993055555555556,0.005902777777777701
ieee9,505,18,14,0.703297267555992,37,47,0,0.9811111111111112,0.9738888888888889,-0.007222222222222241
ieee9,505,19,14,0.4765155917172511,0,47,0,0.96,0.96,0.0
ieee9,505,20,14,1.0797844599102409,0,47,0,0.96,0.96,0.0
ieee9,505,21,14,0.6808905412047611,18,47,0,0.9670833333333334,0.9685416666666665,0.0014583333333331172
ieee9,505,22,14,0.5570148109602429,1,47,0,0.96,0.9601388888888889,0.0001388888888889106
ieee9,505,23,14,0.6100705817596707,4,47,0,0.96,0.9620833333333333,0.002083333333333326
ieee9,505,24,14,0.5431850385480975,1,47,0,0.96,0.96,0.0
ieee9,505,25,14,0.6154803391225667,4,47,0,0.96,0.9633333333333333,0.0033333333333332993
ieee9,505,26,14,0.7857147819242756,30,47,0,0.9925,0.9879166666666666,-0.004583333333333495
ieee9,505,27,14,0.608046036416222,4,47,0,0.96,0.96125,0.0012500000000000844
ieee9,505,28,14,0.8976988859132808,21,47,0,0.9897222222222223,0.9861805555555555,-0.003541666666666776
ieee9,505,29,14,0.7254129404316995,3,47,0,0.97375,0.9944444444444445,0.02069444444444446
ieee9,505,30,14,0.5906613550334234,4,47,0,0.96,0.9610416666666666,0.0010416666666666075
ieee9,505,31,14,1.4564530692764142,0,47,0,0.96,0.96,0.0
ieee9,505,32,14,0.49857945224563394,0,47,0,0.96,0.96,0.0
ieee9,505,33,14,0.45839223451245037,0,47,0,0.96,0.96,0.0
ieee9,505,34,14,0.6011198880091331,4,47,0,0.96,0.9634722222222223,0.003472222222222321
ieee9,505,35,14,0.6613012696462899,18,47,0,0.9646527777777777,0.9679166666666665,0.003263888888888844
ieee9,505,36,14,0.6741077780797511,21,47,0,0.9643055555555554,0.9714583333333332,0.007152777777777786
ieee9,505,37,14,0.6427256410820983,39,47,0,0.9618055555555555,0.9690972222222222,0.007291666666666696
ieee9,505,38,14,0.7358798113548174,37,47,0,0.9831944444444444,0.991388888888889,0.008194444444444615
ieee9,505,39,14,0.5895842222885365,4,47,0,0.96,0.9620833333333332,0.002083333333333215
ieee9,505,40,14,0.5571934725322537,0,47,0,0.960625,0.96,-0.0006249999999999867
ieee9,505,41,14,0.9542462505311191,30,47,0,0.9679166666666665,0.9738194444444445,0.005902777777777923
ieee9,505,42,14,0.7988655602495752,46,47,0,0.994236111111111,0.9959722222222224,0.0017361111111113825
ieee9,505,43,14,0.5493436154601663,0,47,0,0.960625,0.96,-0.0006249999999999867
ieee9,505,44,14,1.0422230225829507,4,47,0,0.9613194444444444,0.9600694444444443,-0.0012500000000000844
ieee9,505,45,14,0.7963611519641917,39,47,0,0.9829166666666667,0.9907638888888889,0.007847222222222228
ieee9,505,46,14,0.6704717260491906,21,47,0,0.9758333333333334,0.96875,-0.007083333333333441
ieee9,505,47,14,0.8209378914931543,19,47,0,0.9983333333333334,0.9961805555555555,-0.0021527777777778923
ieee9,505,48,14,0.40538519871617074,0,47,0,0.96,0.96,0.0
ieee9,505,49,14,0.4624324372338434,0,47,0,0.96,0.96,0.0
ieee9,505,50,14,0.8583255532526526,1,47,0,0.9945138888888888,1.0035416666666668,0.009027777777777968
ieee9,505,51,14,0.651822987548381,30,47,0,0.9654861111111112,0.9648611111111111,-0.0006250000000000977
ieee9,505,52,14,0.7855060098563056,1,47,0,0.9965972222222222,0.9965277777777777,-6.944444444456632e-05
ieee9,505,53,14,0.6251831115170859,4,47,0,0.96,0.9624999999999999,0.0024999999999999467
ieee9,505,54,14,0.6167097042911446,4,47,0,0.96,0.9634027777777777,0.0034027777777777546
ieee9,505,55,14,1.4542187344476503,0,47,0,0.96,0.96,0.0
ieee9,505,56,14,0.6000263536320377,3,47,0,0.9651388888888889,0.9609027777777778,-0.004236111111111107
ieee9,505,57,14,0.517788175086022,0,47,0,0.96,0.96,0.0
ieee9,505,58,14,0.5125905936013891,0,47,0,0.96,0.96,0.0
ieee9,505,59,14,0.5103570140151392,0,47,0,0.96,0.96,0.0
ieee9,505,60,14,0.6868463201835857,35,47,0,0.9702083333333333,0.9738194444444446,0.0036111111111112315
ieee9,505,61,14,0.686503930753123,9,47,0,0.9725694444444445,0.9805555555555555,0.007986111111111027
ieee9,505,62,14,0.7670971240127881,30,47,0,0.9957638888888889,0.9841666666666665,-0.01159722222222237
ieee9,505,63,14,0.4129803806428534,0,47,0,0.96,0.96,0.0
ieee9,505,64,14,0.6254703179106271,4,47,0,0.96,0.9625694444444445,0.002569444444444513
ieee9,505,65,14,0.9139870414884179,9,47,0,0.9889583333333333,0.9852083333333335,-0.003749999999999809
ieee9,505,66,14,0.6938292764216953,27,47,0,0.9722916666666667,0.9801388888888889,0.007847222222222228
ieee9,505,67,14,0.594425655655326,4,47,0,0.96,0.9616666666666666,0.0016666666666665941
ieee9,505,68,14,0.9545584675630345,21,47,0,0.9675694444444444,0.9727083333333333,0.005138888888888915
ieee9,505,69,14,0.9032221049750613,12,47,0,0.9799305555555556,0.9909722222222221,0.011041666666666505
ieee9,505,70,14,0.5331254312045679,0,47,0,0.9602083333333334,0.96,-0.00020833333333347692
ieee9,505,71,14,0.7748060921346462,12,47,0,0.9891666666666667,1.0085416666666667,0.01937499999999992
ieee9,505,72,14,0.4128959479849872,0,47,0,0.96,0.96,0.0
ieee9,505,73,14,0.6721440016834638,12,47,0,0.9686805555555557,0.9780555555555556,0.009374999999999911
ieee9,505,74,14,0.9403706363798754,45,47,0,0.9787499999999999,0.9755555555555556,-0.0031944444444442777
ieee9,505,75,14,0.4971345374893569,0,47,0,0.96,0.96,0.0
ieee9,505,76,14,0.8167078321161682,48,47,0,1.0046527777777778,1.0029166666666667,-0.0017361111111111605
ieee9,505,77,14,0.6101849194762202,4,47,0,0.96,0.962986111111111,0.002986111111111023
ieee9,505,78,14,0.5485490761297611,1,47,0,0.9602083333333332,0.96,-0.00020833333333325488
ieee9,505,79,14,1.2820241609848801,0,47,0,0.96,0.96,0.0
ieee9,505,80,14,0.7180357731390827,3,47,0,0.9913888888888889,0.9847222222222222,-0.00666666666666671
ieee9,505,81,14,0.5377847110421121,0,47,0,0.96,0.96,0.0
ieee9,505,82,14,0.5732065176772885,3,47,0,0.96,0.9607638888888889,0.0007638888888888973
ieee9,505,83,14,0.47693453343980335,0,47,0,0.96,0.96,0.0
ieee9,505,84,14,0.7384406857301288,39,47,0,0.9879861111111111,0.9973611111111111,0.009375000000000022
ieee9,505,85,14,0.6688465723321587,27,47,0,0.9694444444444444,0.9693055555555555,-0.0001388888888889106
ieee9,505,86,14,0.7325417356903728,39,47,0,0.990625,0.9918055555555556,0.001180555555555629
ieee9,505,87,14,0.7101574978657985,12,47,0,0.981736111111111,0.9788194444444445,-0.0029166666666665675
ieee9,505,88,14,0.5738396647533337,1,47,0,0.9611111111111111,0.960486111111111,-0.0006250000000000977
ieee9,505,89,14,0.8675438157275221,38,47,0,0.9960416666666667,1.0025694444444444,0.006527777777777688
ieee9,505,90,14,0.8150941298605208,21,47,0,0.9811111111111112,0.9931944444444444,0.012083333333333224
ieee9,505,91,14,0.6269976352849014,4,47,0,0.96,0.9629166666666666,0.0029166666666666785
ieee9,505,92,14,0.9284305643761948,21,47,0,0.9956944444444443,0.9788888888888888,-0.016805555555555518
ieee9,505,93,14,0.6350933901853734,12,47,0,0.9638888888888889,0.9670833333333334,0.0031944444444444997
ieee9,505,94,14,0.3667001032485646,0,47,0,0.96,0.96,0.0
ieee9,505,95,14,0.8291446929928071,10,47,0,0.99125,1.0049305555555554,0.013680555555555474
ieee9,505,96,14,0.5577498121201055,0,47,0,0.96,0.9602777777777778,0.0002777777777778212
ieee9,505,97,14,0.7501669202852298,37,47,0,0.9939583333333334,0.9840972222222222,-0.00986111111111121
ieee9,505,98,14,0.8018434089990214,39,47,0,0.9865972222222222,1.0143055555555556,0.027708333333333335
ieee9,505,99,14,0.7195176141748829,18,47,0,0.9777083333333333,0.9849305555555553,0.007222222222222019
ieee9,505,0,15,0.9246770550867239,39,36,0,0.9754166666666667,0.969236111111111,-0.0061805555555557445
ieee9,505,1,15,1.918805351454086,19,36,0,0.9738888888888889,0.9788888888888888,0.004999999999999893
ieee9,505,2,15,0.8087236890788658,7,36,0,0.96,0.9610416666666666,0.0010416666666666075
ieee9,505,3,15,1.9332892527796353,38,36,0,0.9747222222222222,0.9852777777777778,0.010555555555555651
ieee9,505,4,15,1.0858039157679524,21,36,0,0.9705555555555555,0.9706250000000001,6.944444444456632e-05
ieee9,505,5,15,0.9267683715037551,13,36,0,0.97625,0.9737499999999999,-0.0025000000000000577
ieee9,505,6,15,1.0199166764087573,0,36,0,0.9746527777777777,0.972152777777778,-0.0024999999999997247
ieee9,505,7,15,1.2540353986128934,0,36,0,0.96,0.961875,0.001875000000000071
ieee9,505,8,15,2.123827767730663,10,36,0,0.9620833333333332,0.9631944444444445,0.0011111111111112848
ieee9,505,9,15,1.2705785764599264,0,36,0,0.96,0.96,0.0
ieee9,505,10,15,0.819326887710278,25,36,0,0.96,0.9634722222222223,0.003472222222222321
ieee9,505,11,15,1.499637842503438,48,36,0,0.9700000000000001,0.9889583333333333,0.018958333333333188
ieee9,505,12,15,1.6981128691215712,26,36,0,0.965,0.9827083333333334,0.017708333333333437
ieee9,505,13,15,1.9515178356001053,53,36,0,0.9993055555555556,0.9818055555555555,-0.01750000000000007
ieee9,505,14,15,1.0562940512489334,12,36,0,0.9805555555555555,0.9706250000000001,-0.009930555555555443
ieee9,505,15,15,1.4875545507443027,37,36,0,0.9808333333333333,0.9733333333333333,-0.007500000000000062
ieee9,505,16,15,1.0719473250978193,21,36,0,0.9768055555555556,0.9714583333333332,-0.005347222222222392
ieee9,505,17,15,1.2555622501701003,0,36,0,0.96,0.9608333333333333,0.0008333333333333526
ieee9,505,18,15,2.062114389322465,11,36,0,0.971111111111111,0.9715277777777778,0.0004166666666667318
ieee9,505,19,15,0.8699674636839624,3,36,0,0.9670833333333334,0.9690972222222222,0.0020138888888887596
ieee9,505,20,15,1.97074295064823,28,36,0,0.9788888888888888,0.9918055555555556,0.012916666666666798
ieee9,505,21,15,1.9310796872363107,48,36,0,0.9812499999999998,0.9827777777777778,0.0015277777777779056
ieee9,505,22,15,0.9280432452269329,4,36,0,0.9780555555555557,0.97375,-0.0043055555555556735
ieee9,505,23,15,1.5190993027012551,53,36,0,0.975,0.9708333333333332,-0.004166666666666763
ieee9,505,24,15,1.025247594206516,4,36,0,0.9719444444444445,0.9738194444444445,0.00187499999999996
ieee9,505,25,15,1.9509134445373106,37,36,0,0.9715277777777778,0.9812499999999998,0.009722222222222077
ieee9,505,26,15,0.9155032304040586,39,36,0,0.9695833333333334,0.9683333333333333,-0.0012500000000000844
ieee9,505,27,15,1.9386566290075975,27,36,0,0.9784722222222223,0.9741666666666667,-0.0043055555555555625
ieee9,505,28,15,1.2251390514814489,0,36,0,0.96,0.960625,0.0006249999999999867
ieee9,505,29,15,1.0603391835813651,3,36,0,0.9683333333333333,0.9779166666666667,0.009583333333333388
ieee9,505,30,15,1.0378106944316194,39,36,0,0.9831249999999999,0.9773611111111111,-0.005763888888888791
ieee9,505,31,15,1.1553975861439296,39,36,0,0.9638194444444445,0.9669444444444443,0.0031249999999998224
ieee9,505,32,15,2.1465926528605324,3,36,0,0.9624999999999999,0.9648611111111111,0.002361111111111147
ieee9,505,33,15,1.2657488560900805,0,36,0,0.96,0.960625,0.0006249999999999867
ieee9,505,34,15,0.7082448292365262,0,36,0,0.96,0.96,0.0
ieee9,505,35,15,1.43665865135486,3,36,0,0.9700000000000001,0.9660416666666668,-0.003958333333333286
ieee9,505,36,15,1.7929267129731978,28,36,0,0.971111111111111,0.9627777777777777,-0.008333333333333304
ieee9,505,37,15,1.9816793015426917,40,36,0,0.9847222222222222,0.98875,0.004027777777777852
ieee9,505,38,15,1.079857186470382,3,36,0,0.9731944444444444,0.9673611111111112,-0.005833333333333135
ieee9,505,39,15,1.3090002971373809,0,36,0,0.96,0.96,0.0
ieee9,505,40,15,0.8948012637156689,21,36,0,0.9638888888888889,0.965,0.0011111111111110628
ieee9,505,41,15,1.183174597658046,30,36,0,0.96,0.9608333333333333,0.0008333333333333526
ieee9,505,42,15,2.0599200735854963,20,36,0,0.9738888888888889,0.9730555555555555,-0.0008333333333334636
ieee9,505,43,15,0.9106617858533775,48,36,0,0.9647916666666667,0.9691666666666667,0.004375000000000018
ieee9,505,44,15,1.966203839715877,29,36,0,0.9888888888888889,0.9847222222222222,-0.004166666666666763
