Time,Frequency_dev,Power_dev
2.5416666666666665,0.00023066107885431566,-0.49868072509765593
2.55,0.00023062096407537223,-0.49545120239257834
2.558333333333333,0.00023056530294050164,-0.4923046874999999
2.5666666666666664,0.00023049439612783895,-0.48924972534179734
2.575,0.00023040885508587709,-0.4862916564941404
2.5833333333333335,0.00023030872680129095,-0.4834384155273437
2.591666666666667,0.00023019466656898032,-0.480696563720703
2.6,0.00023006691087281483,-0.4780540466308594
2.6083333333333334,0.0002299259971034689,-0.4755302429199224
2.6166666666666667,0.00022977235916615398,-0.4731306457519535
2.625,0.00022960649672227674,-0.47085159301757784
2.6333333333333333,0.00022942878265147027,-0.4687086486816403
2.6416666666666666,0.00022923995548897947,-0.46669082641601545
2.65,0.0002290402911674486,-0.4648143005371095
2.658333333333333,0.00022883043773371482,-0.46307342529296847
2.6666666666666665,0.00022861099841614926,-0.4614799499511717
2.675,0.00022838240115994395,-0.46002380371093743
2.683333333333333,0.0002281452363009508,-0.4587304687499998
2.6916666666666664,0.0002279002199760203,-0.4575781250000004
2.7,0.00022764776082350122,-0.45659194946289094
2.7083333333333335,0.00022738853019953242,-0.4557550048828123
2.716666666666667,0.00022712322958213894,-0.4550816345214841
2.725,0.00022685225776833163,-0.45457382202148455
2.7333333333333334,0.0002265763982307979,-0.45421447753906286
2.7416666666666667,0.00022629627403674988,-0.45402603149414045
2.75,0.0002260124082535989,-0.4539981079101567
2.7583333333333333,0.00022572553861293805,-0.45413024902343757
2.7666666666666666,0.00022543620919740267,-0.4544235229492193
2.775,0.0002251450376560677,-0.4548823547363279
2.783333333333333,0.0002248527662869401,-0.4554956054687498
2.7916666666666665,0.0002245598904192896,-0.4562599182128908
2.8,0.00022426696893401016,-0.4571984863281253
2.808333333333333,0.0002239748749959689,-0.45827438354492234
2.8166666666666664,0.00022368391188724442,-0.459495391845703
2.825,0.0002233948007874934,-0.4608706665039062
2.8333333333333335,0.0002231081374796424,-0.46238739013671903
2.841666666666667,0.00022282446314992967,-0.46404312133789105
2.85,0.00022254421047270692,-0.4658331298828129
2.8583333333333334,0.00022226804845853926,-0.46775787353515597
2.8666666666666667,0.00022199644093292585,-0.46980255126953097
2.875,0.00022172995978223846,-0.4719711303710943
2.8833333333333333,0.00022146894281509566,-0.47425033569335984
2.8916666666666666,0.00022121406952953465,-0.4766342163085939
2.9,0.00022096550910847965,-0.47912475585937475
2.908333333333333,0.00022072389594073301,-0.4817092895507811
2.9166666666666665,0.00022048948634650268,-0.4843940734863281
2.925,0.0002202626822158172,-0.48715911865234407
2.933333333333333,0.00022004393062322768,-0.48999389648437486
2.9416666666666664,0.00021983340017314382,-0.4929061889648443
2.95,0.00021963165144227306,-0.4958830261230469
2.9583333333333335,0.0002194388053412156,-0.4989093017578128
2.966666666666667,0.00021925507684838,-0.5019966125488287
2.975,0.0002190808115720603,-0.5051181030273435
2.9833333333333334,0.00021891612669917696,-0.5082791137695315
2.9916666666666667,0.00021876119218407292,-0.5114860534667969
3.0,0.00021861636819064964,-0.5147010803222658
3.0083333333333333,0.0002184816488413481,-0.5179409790039067
3.0166666666666666,0.00021835724305927867,-0.5211889648437502
3.025,0.0002182432553378699,-0.5244250488281255
3.033333333333333,0.00021813954282124705,-0.5276869201660155
3.0416666666666665,0.00021804645823419926,-0.5309072875976559
3.05,0.00021796374033104387,-0.5341310119628906
3.058333333333333,0.00021789155705672584,-0.5373292541503911
3.0666666666666664,0.00021782977815670694,-0.5404879760742185
3.075,0.00021777837282156582,-0.5436112976074217
3.0833333333333335,0.00021773743967845968,-0.5466925048828122
3.091666666666667,0.00021770661678053834,-0.5497193908691411
3.1,0.00021768586065788208,-0.552689666748047
3.1083333333333334,0.0002176751156268089,-0.5555996704101567
3.1166666666666667,0.00021767414182858677,-0.5584376525878909
3.125,0.00021768277417794963,-0.5612078857421876
3.1333333333333333,0.00021770073753824362,-0.5638986206054692
3.1416666666666666,0.00021772798958701706,-0.566484985351563
3.15,0.00021776403101473208,-0.5689909362792971
3.158333333333333,0.00021780870056665276,-0.5713989257812502
3.1666666666666665,0.0002178617321501734,-0.5736901855468748
3.175,0.00021792271393420218,-0.5758845520019529
3.183333333333333,0.0002179914212276725,-0.5779499816894536
3.1916666666666664,0.00021806742986816506,-0.5798908996582028
3.2,0.00021815028112187008,-0.5817198181152348
3.2083333333333335,0.00021823974890260143,-0.583416595458984
3.216666666666667,0.00021833540432888627,-0.5849586486816412
3.225,0.00021843663862530343,-0.586374664306641
3.2333333333333334,0.00021854318130317562,-0.5876341247558594
3.2416666666666667,0.00021865444008849162,-0.5887527465820312
3.25,0.00021876997938229302,-0.5897073364257812
3.2583333333333333,0.0002188892796408715,-0.590509490966797
3.2666666666666666,0.00021901193749731323,-0.5911416625976562
3.275,0.00021913728142677018,-0.5916134643554685
3.283333333333333,0.00021926485410456547,-0.5919235229492186
3.2916666666666665,0.0002193941428064005,-0.5920556640625003
3.3,0.0002195245571067334,-0.5920042419433598
3.308333333333333,0.00021965539873418147,-0.5917913818359377
3.3166666666666664,0.0002197862594564178,-0.5913949584960942
3.3249999999999997,0.00021991646577583602,-0.5908255004882816
3.3333333333333335,0.00022004548092364464,-0.5900666809082029
3.341666666666667,0.00022017274435001972,-0.5891275024414062
3.35,0.0002202975830059267,-0.5880099487304689
3.3583333333333334,0.00022041951754571404,-0.5867085266113286
3.3666666666666667,0.00022053779881436105,-0.5852249145507811
3.375,0.00022065184204906964,-0.583569183349609
3.3833333333333333,0.0002207611594400026,-0.5817366027832032
3.3916666666666666,0.00022086514651421655,-0.5797203063964842
3.4,0.0002209631542862078,-0.5775343322753903
3.408333333333333,0.00022105469998549417,-0.5751800537109375
3.4166666666666665,0.00022113919057791383,-0.5726593017578123
3.425,0.00022121613955045194,-0.5699778747558595
3.433333333333333,0.00022128487460667525,-0.5671327209472654
3.4416666666666664,0.00022134507659536077,-0.5641366577148439
3.4499999999999997,0.00022139610235039832,-0.5609855651855469
3.4583333333333335,0.0002214375306482737,-0.5576905822753906
3.466666666666667,0.0002214688036473725,-0.5542509460449221
3.475,0.000221489608126476,-0.5506864929199216
3.4833333333333334,0.00022149924578781716,-0.546990661621094
3.4916666666666667,0.00022149751967094955,-0.5431758117675782
3.5,0.0002214840602695615,-0.5392419433593751
3.5083333333333333,0.000221458396164905,-0.5351858520507813
3.5166666666666666,0.00022142006792724164,-0.5310476684570311
3.525,0.00022136893635532604,-0.5268211364746094
3.533333333333333,0.00022130485789177928,-0.5225028991699219
3.5416666666666665,0.00022122729862843172,-0.518103332519531
3.55,0.0002211360080384901,-0.5136415100097658
3.558333333333333,0.00022103094029989997,-0.5091123962402344
3.5666666666666664,0.0002209118073638765,-0.5045271301269532
3.5749999999999997,0.00022077847742944998,-0.49989334106445327
3.5833333333333335,0.00022063080361203722,-0.49523757934570334
3.591666666666667,0.0002204687223220967,-0.4905389404296878
3.6,0.00022029207224669536,-0.48582229614257866
3.6083333333333334,0.00022010086623253897,-0.48108734130859343
3.6166666666666667,0.00021989501054316715,-0.47635208129882844
3.625,0.00021967454099370442,-0.4716175842285155
3.6333333333333333,0.00021943950775486247,-0.4668937683105474
3.6416666666666666,0.00021919011859007962,-0.46218200683593746
3.65,0.00021892617837282274,-0.45750610351562493
3.658333333333333,0.00021864795553470985,-0.45286285400390636
3.6666666666666665,0.0002183554086290044,-0.4482530212402347
3.675,0.0002180489378126614,-0.4436900329589841
3.683333333333333,0.00021772855355857833,-0.4391941833496098
3.6916666666666664,0.00021739453564973714,-0.43475616455078114
3.6999999999999997,0.00021704723373583478,-0.4303775024414067
3.7083333333333335,0.0002166866428720553,-0.4260745239257817
3.716666666666667,0.00021631312935688785,-0.42185806274414084
3.725,0.00021592705207646186,-0.4177354431152347
3.7333333333333334,0.0002155286712705399,-0.413704071044922
3.7416666666666667,0.00021511843703678305,-0.40976776123046843
3.75,0.00021469648936827063,-0.40593811035156246
3.7583333333333333,0.00021426341395526196,-0.40222335815429666
3.7666666666666666,0.00021381956206737118,-0.39862274169921896
3.775,0.000213365127741337,-0.3951518249511716
3.783333333333333,0.00021290084402139664,-0.391794586181641
3.7916666666666665,0.00021242691868339362,-0.3885708618164063
