rollout_id,theta_test_id,u_myopic,u_fixed,diff_m_minus_f,seq_myopic,seq_fixed,safe_myopic,safe_fixed
1828,4,0.8,0.8,0.0,1 2,10 11,True,True
1829,5,0.7,0.7,0.0,26 27,10 11,True,True
1830,6,1.0,1.0,0.0,1 0,10 11,True,True
1831,7,1.0,1.0,0.0,1 0,10 11,True,True
1832,8,0.5,0.5,0.0,1 22,10 11,True,True
1833,9,0.7,0.7,0.0,1 4,10 11,True,True
1834,10,0.45,0.6,-0.14999999999999997,1 7,10 11,True,True
1835,11,0.6,0.6,0.0,1 27,10 11,True,True
1836,12,1.0,1.0,0.0,1 0,10 11,True,True
1837,13,0.9,0.9,0.0,6 0,10 11,True,True
1838,14,0.7,0.7,0.0,1 0,10 11,True,True
1839,15,0.7,0.6,0.09999999999999998,1 0,10 11,True,True
1840,0,0.6,0.7,-0.09999999999999998,21 22,10 11,True,True
1841,1,0.6,0.6,0.0,11 15,10 11,True,True
1842,2,0.7,0.7,0.0,16 0,10 11,True,True
1843,3,1.0,1.0,0.0,16 0,10 11,True,True
1844,4,0.8,0.8,0.0,1 0,10 11,True,True
1845,5,0.7,0.7,0.0,1 0,10 11,True,True
1846,6,1.0,1.0,0.0,1 0,10 11,True,True
1847,7,1.0,1.0,0.0,1 0,10 11,True,True
1848,8,0.7,0.7,0.0,1 5,10 11,True,True
1849,9,0.8,0.8,0.0,6 26,10 11,True,True
1850,10,0.45,0.6,-0.14999999999999997,21 2,10 11,True,True
1851,11,0.7,0.6,0.09999999999999998,1 3,10 11,True,True
1852,12,1.0,1.0,0.0,1 0,10 11,True,True
1853,13,0.8,0.9,-0.09999999999999998,1 4,10 11,True,True
1854,14,0.7,0.7,0.0,1 3,10 11,True,True
1855,15,0.6,0.6,0.0,1 0,10 11,True,True
1856,0,0.6,0.5,0.09999999999999998,1 12,10 11,True,True
1857,1,0.6,0.6,0.0,1 25,10 11,True,True
1858,2,0.7,0.8,-0.10000000000000009,1 3,10 11,True,True
1859,3,1.0,1.0,0.0,16 0,10 11,True,True
1860,4,0.8,0.8,0.0,1 4,10 11,True,True
1861,5,0.7,0.7,0.0,1 0,10 11,True,True
1862,6,1.0,1.0,0.0,6 0,10 11,True,True
1863,7,1.0,1.0,0.0,1 0,10 11,True,True
1864,8,0.7,0.5,0.19999999999999996,1 20,10 11,True,True
1865,9,0.8,0.7,0.10000000000000009,21 27,10 11,True,True
1866,10,0.45,0.7,-0.24999999999999994,1 3,10 11,True,True
1867,11,0.7,0.6,0.09999999999999998,1 3,10 11,True,True
1868,12,1.0,1.0,0.0,1 0,10 11,True,True
1869,13,0.9,0.9,0.0,1 0,10 11,True,True
1870,14,0.7,0.7,0.0,1 0,10 11,True,True
1871,15,0.6,0.6,0.0,1 25,10 11,True,True
1872,0,0.6,0.45,0.14999999999999997,16 17,10 11,True,True
1873,1,0.45,0.6,-0.14999999999999997,1 3,10 11,True,True
1874,2,0.7,0.7,0.0,1 0,10 11,True,True
1875,3,1.0,1.0,0.0,1 0,10 11,True,True
1876,4,0.8,0.8,0.0,1 4,10 11,True,True
1877,5,0.7,0.7,0.0,6 4,10 11,True,True
1878,6,1.0,1.0,0.0,1 0,10 11,True,True
1879,7,1.0,1.0,0.0,1 0,10 11,True,True
1880,8,0.5,0.5,0.0,1 22,10 11,True,True
1881,9,0.7,0.7,0.0,1 0,10 11,True,True
1882,10,0.45,0.6,-0.14999999999999997,1 4,10 11,True,True
1883,11,0.6,0.6,0.0,26 1,10 11,True,True
1884,12,1.0,1.0,0.0,1 0,10 11,True,True
1885,13,0.9,0.9,0.0,1 0,10 11,True,True
1886,14,0.7,0.7,0.0,1 4,10 11,True,True
1887,15,0.6,0.6,0.0,16 15,10 11,True,True
1888,0,0.7,0.45,0.24999999999999994,1 3,10 11,True,True
1889,1,0.8,0.6,0.20000000000000007,1 24,10 11,True,True
1890,2,0.7,0.8,-0.10000000000000009,6 3,10 11,True,True
1891,3,1.0,1.0,0.0,6 0,10 11,True,True
1892,4,0.8,0.8,0.0,16 0,10 11,True,True
1893,5,0.7,0.7,0.0,1 25,10 11,True,True
1894,6,1.0,1.0,0.0,26 0,10 11,True,True
1895,7,1.0,1.0,0.0,21 0,10 11,True,True
1896,8,0.7,0.5,0.19999999999999996,21 4,10 11,True,True
1897,9,0.7,0.8,-0.10000000000000009,1 0,10 11,True,True
1898,10,0.6,0.6,0.0,11 3,10 11,True,True
1899,11,0.6,0.6,0.0,1 2,10 11,True,True
1900,12,1.0,1.0,0.0,6 0,10 11,True,True
1901,13,0.8,0.9,-0.09999999999999998,16 4,10 11,True,True
1902,14,0.7,0.7,0.0,16 2,10 11,True,True
1903,15,0.6,0.6,0.0,1 10,10 11,True,True
1904,0,0.6,0.45,0.14999999999999997,1 2,10 11,True,True
1905,1,0.7,0.6,0.09999999999999998,26 4,10 11,True,True
1906,2,0.7,0.7,0.0,1 0,10 11,True,True
1907,3,1.0,1.0,0.0,26 0,10 11,True,True
1908,4,0.8,0.8,0.0,21 1,10 11,True,True
1909,5,0.7,0.7,0.0,1 0,10 11,True,True
1910,6,1.0,1.0,0.0,1 0,10 11,True,True
1911,7,1.0,1.0,0.0,1 0,10 11,True,True
1912,8,0.5,0.5,0.0,1 22,10 11,True,True
1913,9,0.7,0.8,-0.10000000000000009,16 29,10 11,True,True
1914,10,0.7,0.6,0.09999999999999998,1 3,10 11,True,True
1915,11,0.6,0.6,0.0,1 2,10 11,True,True
1916,12,1.0,1.0,0.0,21 0,10 11,True,True
1917,13,0.8,0.9,-0.09999999999999998,11 19,10 11,True,True
1918,14,0.7,0.7,0.0,1 0,10 11,True,True
1919,15,0.7,0.6,0.09999999999999998,1 4,10 11,True,True
1920,0,0.6,0.5,0.09999999999999998,6 12,10 11,True,True
1921,1,0.6,0.6,0.0,11 25,10 11,True,True
1922,2,0.7,0.7,0.0,1 0,10 11,True,True
1923,3,1.0,1.0,0.0,1 0,10 11,True,True
1924,4,0.8,0.9,-0.09999999999999998,1 0,10 11,True,True
1925,5,0.7,0.7,0.0,1 4,10 11,True,True
1926,6,1.0,1.0,0.0,11 0,10 11,True,True
1927,7,1.0,1.0,0.0,1 0,10 11,True,True
1928,8,0.5,0.6,-0.09999999999999998,1 22,10 11,True,True
1929,9,0.7,0.8,-0.10000000000000009,1 3,10 11,True,True
1930,10,0.7,0.5,0.19999999999999996,1 15,10 11,True,True
1931,11,0.5,0.6,-0.09999999999999998,1 3,10 11,True,True
1932,12,1.0,1.0,0.0,1 0,10 11,True,True
1933,13,0.9,0.9,0.0,6 4,10 11,True,True
1934,14,0.8,0.7,0.10000000000000009,1 4,10 11,True,True
1935,15,0.7,0.6,0.09999999999999998,1 4,10 11,True,True
1936,0,0.6,0.6,0.0,1 27,10 11,True,True
1937,1,0.6,0.6,0.0,11 0,10 11,True,True
1938,2,0.8,0.7,0.10000000000000009,1 4,10 11,True,True
1939,3,1.0,1.0,0.0,1 0,10 11,True,True
1940,4,0.9,0.9,0.0,1 3,10 11,True,True
1941,5,0.7,0.7,0.0,1 0,10 11,True,True
1942,6,1.0,1.0,0.0,1 0,10 11,True,True
1943,7,1.0,1.0,0.0,1 0,10 11,True,True
1944,8,0.5,0.7,-0.19999999999999996,1 22,10 11,True,True
1945,9,0.7,0.8,-0.10000000000000009,1 0,10 11,True,True
1946,10,0.45,0.6,-0.14999999999999997,1 3,10 11,True,True
1947,11,0.6,0.6,0.0,1 22,10 11,True,True
1948,12,1.0,1.0,0.0,16 0,10 11,True,True
1949,13,0.8,0.9,-0.09999999999999998,6 4,10 11,True,True
1950,14,0.7,0.7,0.0,1 0,10 11,True,True
1951,15,0.6,0.6,0.0,1 0,10 11,True,True
1952,0,0.7,0.7,0.0,16 3,10 11,True,True
1953,1,0.6,0.6,0.0,16 25,10 11,True,True
1954,2,0.7,0.7,0.0,16 0,10 11,True,True
1955,3,1.0,1.0,0.0,1 0,10 11,True,True
1956,4,0.8,0.8,0.0,1 0,10 11,True,True
1957,5,0.7,0.7,0.0,1 0,10 11,True,True
1958,6,1.0,1.0,0.0,16 0,10 11,True,True
1959,7,1.0,1.0,0.0,11 0,10 11,True,True
1960,8,0.45,0.7,-0.24999999999999994,21 28,10 11,True,True
1961,9,0.7,0.7,0.0,1 25,10 11,True,True
1962,10,0.7,0.6,0.09999999999999998,21 0,10 11,True,True
1963,11,0.7,0.6,0.09999999999999998,1 3,10 11,True,True
1964,12,1.0,1.0,0.0,6 0,10 11,True,True
1965,13,0.8,0.9,-0.09999999999999998,1 14,10 11,True,True
1966,14,0.7,0.7,0.0,1 0,10 11,True,True
1967,15,0.8,0.6,0.20000000000000007,11 25,10 11,True,True
1968,0,0.7,0.45,0.24999999999999994,1 3,10 11,True,True
1969,1,0.8,0.6,0.20000000000000007,1 4,10 11,True,True
1970,2,0.7,0.7,0.0,1 0,10 11,True,True
1971,3,1.0,1.0,0.0,1 0,10 11,True,True
1972,4,0.8,0.8,0.0,1 0,10 11,True,True
1973,5,0.7,0.7,0.0,1 0,10 11,True,True
1974,6,1.0,1.0,0.0,21 0,10 11,True,True
1975,7,1.0,1.0,0.0,21 0,10 11,True,True
1976,8,0.45,0.7,-0.24999999999999994,1 3,10 11,True,True
1977,9,0.8,0.7,0.10000000000000009,16 0,10 11,True,True
1978,10,0.6,0.5,0.09999999999999998,1 3,10 11,True,True
1979,11,0.7,0.6,0.09999999999999998,1 3,10 11,True,True
1980,12,1.0,1.0,0.0,1 0,10 11,True,True
1981,13,0.8,0.9,-0.09999999999999998,1 4,10 11,True,True
1982,14,0.7,0.7,0.0,1 29,10 11,True,True
1983,15,0.6,0.6,0.0,1 28,10 11,True,True
1984,0,0.5,0.45,0.04999999999999999,6 3,10 11,True,True
1985,1,0.8,0.45,0.35000000000000003,16 4,10 11,True,True
1986,2,0.7,0.7,0.0,1 0,10 11,True,True
1987,3,1.0,1.0,0.0,16 0,10 11,True,True
1988,4,0.8,0.8,0.0,1 0,10 11,True,True
1989,5,0.7,0.7,0.0,1 0,10 11,True,True
1990,6,1.0,1.0,0.0,16 0,10 11,True,True
1991,7,1.0,1.0,0.0,6 0,10 11,True,True
1992,8,0.7,0.7,0.0,1 0,10 11,True,True
1993,9,0.7,0.7,0.0,6 4,10 11,True,True
1994,10,0.7,0.6,0.09999999999999998,21 5,10 11,True,True
1995,11,0.45,0.6,-0.14999999999999997,6 3,10 11,True,True
1996,12,1.0,1.0,0.0,1 0,10 11,True,True
1997,13,0.9,0.9,0.0,1 0,10 11,True,True
1998,14,0.7,0.7,0.0,1 0,10 11,True,True
1999,15,0.7,0.6,0.09999999999999998,21 22,10 11,True,True
