update,mean_kl_from_pre_finetune,selected_action_changes,branch_survival_rate,unique_selected_actions,selected_actions,policy_distributions
40,0.04139406234025955,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016942743211984634, 0.0, 0.0, 0.05939950421452522, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03753320127725601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009288630448281765, 0.0, 0.8694888949394226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007346926722675562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014717170037329197, 0.0, 0.0, 0.05320041626691818, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03251919522881508, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008021611720323563, 0.0, 0.8858470320701599, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005694669671356678, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013153842650353909, 0.0, 0.0, 0.04048839583992958, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02745029330253601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005975721403956413, 0.0, 0.9089890122413635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003942710813134909, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
41,0.04835179075598717,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017818735912442207, 0.0, 0.0, 0.06746938824653625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03655707836151123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009496505372226238, 0.0, 0.8603105545043945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008347796276211739, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016237003728747368, 0.0, 0.0, 0.06399250775575638, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03360484540462494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008795020170509815, 0.0, 0.8703546524047852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0070160082541406155, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014793814159929752, 0.0, 0.0, 0.05071955919265747, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02963688038289547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006838304456323385, 0.0, 0.8930695652961731, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004941975232213736, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
42,0.045059919357299805,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015374327078461647, 0.0, 0.0, 0.06452038884162903, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0283578559756279, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007372596301138401, 0.0, 0.877257227897644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007117662113159895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01479778066277504, 0.0, 0.0, 0.0646202489733696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02764788642525673, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007353620138019323, 0.0, 0.879061222076416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0065193152986466885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014016127213835716, 0.0, 0.0, 0.05342511460185051, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025727873668074608, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006080080289393663, 0.0, 0.8959434032440186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004807313438504934, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
43,0.044652700424194336,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013259736821055412, 0.0, 0.0, 0.06203978508710861, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024597132578492165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006067901849746704, 0.0, 0.8878909349441528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00614447146654129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013202769681811333, 0.0, 0.0, 0.06419584900140762, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024852212518453598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006319359410554171, 0.0, 0.8854926824569702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005937179550528526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01272518653422594, 0.0, 0.0, 0.054006993770599365, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02371983416378498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005335494410246611, 0.0, 0.8997390270233154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004473395645618439, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
44,0.045650873333215714,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012344672344624996, 0.0, 0.0, 0.06152011826634407, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02285492978990078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0054994733072817326, 0.0, 0.8920969367027283, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005683820694684982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012615801766514778, 0.0, 0.0, 0.06516097486019135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023718150332570076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005906598176807165, 0.0, 0.886886715888977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005711796227842569, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012457977049052715, 0.0, 0.0, 0.0562954805791378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023394227027893066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005125893745571375, 0.0, 0.8982709050178528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004455486312508583, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
45,0.05627507343888283,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013809691183269024, 0.0, 0.0, 0.07398243248462677, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024557849392294884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006486022844910622, 0.0, 0.874213457107544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0069505078718066216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014410561881959438, 0.0, 0.0, 0.07953718304634094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026042982935905457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007123986724764109, 0.0, 0.8657146692276001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0071706874296069145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014444983564317226, 0.0, 0.0, 0.07026051729917526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026421459391713142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006291586440056562, 0.0, 0.8768978118896484, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005683676805347204, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
46,0.1037818193435669,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01879947818815708, 0.0, 0.0, 0.11559120565652847, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034208230674266815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009790743701159954, 0.0, 0.8100136518478394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011596746742725372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020084604620933533, 0.0, 0.0, 0.12536084651947021, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03688942641019821, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011060336604714394, 0.0, 0.7943164706230164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012288400903344154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019684717059135437, 0.0, 0.0, 0.10987603664398193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03678198903799057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009582032449543476, 0.0, 0.8146626949310303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009412546642124653, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
47,0.19190508127212524,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025884505361318588, 0.0, 0.0, 0.17333470284938812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.047973085194826126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015084960497915745, 0.0, 0.7177858352661133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01993688754737377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028046563267707825, 0.0, 0.0, 0.1875961571931839, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05210080370306969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01741798222064972, 0.0, 0.6934043765068054, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021433988586068153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026418976485729218, 0.0, 0.0, 0.16227304935455322, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04996958002448082, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014572178944945335, 0.0, 0.7311608195304871, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015605409629642963, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
48,0.22719569504261017,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029544010758399963, 0.0, 0.0, 0.19165262579917908, 0.0, 0.0, 0.0, 0.0, 0.0, 0.054549071937799454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017298901453614235, 0.0, 0.681847870349884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02510746940970421, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03181527182459831, 0.0, 0.0, 0.2063787281513214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05898202210664749, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01990564353764057, 0.0, 0.6561964750289917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026721738278865814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028721706941723824, 0.0, 0.0, 0.1755915731191635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05388373136520386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01590128429234028, 0.0, 0.7075012922286987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018400412052869797, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
49,0.2360212653875351,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03272554278373718, 0.0, 0.0, 0.19292178750038147, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05981890857219696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018318157643079758, 0.0, 0.6673208475112915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028894800692796707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034657400101423264, 0.0, 0.0, 0.20602937042713165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06384140253067017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020756617188453674, 0.0, 0.6446165442466736, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030098676681518555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02998526580631733, 0.0, 0.0, 0.17227305471897125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0555698536336422, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01600288785994053, 0.0, 0.706364631652832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019804222509264946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
50,0.23649169504642487,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.032158199697732925, 0.0, 0.0, 0.19443443417549133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06429208070039749, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016844941303133965, 0.0, 0.6636762022972107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028594067320227623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.033396221697330475, 0.0, 0.0, 0.20481908321380615, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06727844476699829, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01866203360259533, 0.0, 0.6466206312179565, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029223620891571045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02854633890092373, 0.0, 0.0, 0.16986967623233795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05708837881684303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014481691643595695, 0.0, 0.710856556892395, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01915733329951763, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
51,0.22659116983413696,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029472487047314644, 0.0, 0.0, 0.18550428748130798, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07188097387552261, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014671542681753635, 0.0, 0.6734960675239563, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02497471682727337, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030251165851950645, 0.0, 0.0, 0.19376316666603088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07412462681531906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016001256182789803, 0.0, 0.6605421304702759, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025317665189504623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026132510975003242, 0.0, 0.0, 0.1628911793231964, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06250028312206268, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012857734225690365, 0.0, 0.7184183597564697, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01719994843006134, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
