method,theta_test_id,rollout_id,u_ctrl,u_req_true,excess_control,safe_total,runtime_s,exact_tie_count,near_tie_count,average_co_tied_actions,sequence,y_obs
fixed,1,209,0.8,0.1,0.7000000000000001,True,0.00013284781016409397,0,0,nan,18 19 25,4.49712615 6.906576364 2.430145795
fixed,2,210,0.9,0.3,0.6000000000000001,True,0.00012770015746355057,0,0,nan,18 19 25,3.811783604 4.418731028 1.545647662
fixed,3,211,0.9,0.5,0.4,True,0.00013149320147931576,0,0,nan,18 19 25,6.793218067 4.685808292 2.274407883
fixed,4,212,0.6,0.4,0.19999999999999996,True,0.00013073207810521126,0,0,nan,18 19 25,2.851387182 2.127163672 1.374061091
fixed,5,213,0.6,0.25,0.35,True,0.00012902403250336647,0,0,nan,18 19 25,6.553930783 2.321706428 1.756282964
fixed,6,214,0.9,0.6,0.30000000000000004,True,0.000126254977658391,0,0,nan,18 19 25,3.464822366 2.875919487 2.069777665
fixed,7,215,1.0,0.6,0.4,True,0.0001398830208927393,0,0,nan,18 19 25,4.992170945 6.280957783 1.533930166
fixed,8,216,0.6,0.1,0.5,True,0.00013428693637251854,0,0,nan,18 19 25,6.202287047 2.4268725 1.897112289
fixed,9,217,0.8,0.35,0.45000000000000007,True,0.00012838700786232948,0,0,nan,18 19 25,7.319116829 2.502056583 2.058139486
fixed,10,218,1.0,0.15,0.85,True,0.00012793298810720444,0,0,nan,18 19 25,3.655862644 4.880814465 1.781061435
fixed,11,219,1.0,0.1,0.9,True,0.00012959400191903114,0,0,nan,18 19 25,3.223821824 3.435418036 3.621206164
fixed,12,220,0.6,0.6,0.0,True,0.0001267839688807726,0,0,nan,18 19 25,3.888990739 2.462947607 2.482785824
fixed,13,221,0.9,0.45,0.45,True,0.0001247741747647524,0,0,nan,18 19 25,3.41079999 2.139202127 2.506802384
fixed,14,222,0.9,0.3,0.6000000000000001,True,0.00012802192941308022,0,0,nan,18 19 25,4.877651282 3.147710756 3.184614695
fixed,15,223,1.0,0.2,0.8,True,0.00012378604151308537,0,0,nan,18 19 25,3.517511064 2.356342442 4.003113201
fixed,0,224,1.0,0.1,0.9,True,0.00011849100701510906,0,0,nan,18 19 25,3.278312351 4.221188205 1.947038849
fixed,1,225,0.8,0.1,0.7000000000000001,True,0.0001197450328618288,0,0,nan,18 19 25,4.576855556 7.071008435 2.609258388
fixed,2,226,0.9,0.3,0.6000000000000001,True,0.00012248894199728966,0,0,nan,18 19 25,3.733330859 4.430734313 1.562281731
fixed,3,227,0.9,0.5,0.4,True,0.00011990591883659363,0,0,nan,18 19 25,6.939431308 4.745427594 2.313352446
fixed,4,228,1.0,0.4,0.6,True,0.00012015784159302711,0,0,nan,18 19 25,2.886661751 2.215276043 1.387672139
fixed,5,229,0.6,0.25,0.35,True,0.00012853811495006084,0,0,nan,18 19 25,6.624368623 2.27953882 1.675696651
fixed,6,230,0.9,0.6,0.30000000000000004,True,0.0005606787744909525,0,0,nan,18 19 25,3.42925811 2.984688519 1.823975473
fixed,7,231,1.0,0.6,0.4,True,0.0001271150540560484,0,0,nan,18 19 25,4.891954231 6.337089976 1.478118444
fixed,8,232,0.6,0.1,0.5,True,0.00012166798114776611,0,0,nan,18 19 25,6.280658192 2.419065255 1.671491774
fixed,9,233,0.8,0.35,0.45000000000000007,True,0.00014248909428715706,0,0,nan,18 19 25,7.352015612 2.602632476 2.132077622
fixed,10,234,1.0,0.15,0.85,True,0.00012219510972499847,0,0,nan,18 19 25,3.506791845 4.852078404 1.882031846
fixed,11,235,1.0,0.1,0.9,True,0.00012180302292108536,0,0,nan,18 19 25,3.227410067 3.562084818 3.666332752
